State,Average_avg-Temp,Average-Min Temp,Average-max-temp,avg-precipitation,avg-windSpeed,pH,Clay,Sand,Silt,Crop Yield,Hectare
Kwara,26.38810949,20.98504186,31.78828641,94.77083333,1.806526035,5.983333333,15.66666667,64.16666667,15,0.679907788,0.636513539
Anambra,26.38924492,22.00347929,30.77805702,162.5416667,1.361848954,5.416666667,25.83333333,63.66666667,10.83333333,0.433101138,0.282524924
AkwaIbom,26.38968746,22.3046875,30.46958864,200.3958333,1.455229167,5.233333333,23,65.16666667,10.5,0.479204056,0.47331505
AkwaIbom,26.38968746,22.3046875,30.46958864,200.3958333,1.455229167,5.233333333,23,65.16666667,10.5,0.479204056,0.47331505
AkwaIbom,26.39011554,22.72160602,30.0638686,234.1458333,2.253576366,5.516666667,26.33333333,65.33333333,8.333333333,0.479204056,0.47331505
Imo,26.39122395,22.02713009,30.74586451,196.7916667,1.588250001,5.3,19,59.66666667,10.33333333,1.408387875,0.669090712
Benue,26.39193753,21.73526045,31.05349986,124.5208333,1.629348966,5.783333333,23.5,57.66666667,20,1.10166258,1.097621464
Imo,26.39208861,21.96123449,30.82656245,177.2708334,1.329151033,5.233333333,23.33333333,59.66666667,10.83333333,1.408387875,0.669090712
Edo,26.39209362,22.27394267,30.50787966,156.1875,1.441567704,5.116666667,19.83333333,58.33333333,13.33333333,0.650346075,0.430650044
AkwaIbom,26.39305393,22.64919289,30.13034721,247.2916667,2.196496085,5.233333333,28,67,9.5,0.479204056,0.47331505
Abia,26.39324486,22.16984884,30.6108803,178.4791667,1.446776045,5.45,25.83333333,68.16666667,7.666666667,0.466581451,0.413981705
Ondo,26.39424471,22.27943734,30.51423427,168.4583333,1.645890621,4.966666667,25.16666667,52.5,17.16666667,1.332915091,0.830068966
Abia,26.39494804,22.29850531,30.48879655,221.8333333,1.58154687,5.35,25.33333333,65.5,10.16666667,0.466581451,0.413981705
Abia,26.3975782,22.16101555,30.63246366,178.3125,1.437692707,5.333333333,23,62,9.166666667,0.466581451,0.413981705
Taraba,26.39778137,20.34547397,32.45393229,95.77083334,1.954989567,6.016666667,19.66666667,57.5,20.33333333,2.389935279,2.622656076
Imo,26.3981094,22.12799466,30.6721772,174.0833333,1.385744788,5.483333333,25.83333333,66.33333333,13.66666667,1.408387875,0.669090712
Abia,26.39851054,22.25827615,30.53250508,215.1458334,1.563546881,5.6,27.5,65.5,10.83333333,0.466581451,0.413981705
AkwaIbom,26.39908349,22.35852099,30.43215641,201.5625,1.448197919,5.366666667,19.83333333,62.5,10.66666667,0.479204056,0.47331505
AkwaIbom,26.39981254,22.39029173,30.40232289,205.3958334,1.478864586,5.116666667,22.16666667,66.16666667,10.16666667,0.479204056,0.47331505
Ogun,26.40004484,22.50657054,30.28759043,232.125,2.43609869,5.916666667,23.33333333,38.66666667,21.16666667,0.63620519,0.588223796
Imo,26.40055196,21.98687494,30.81126019,193.5416667,1.472723971,5.433333333,21.5,66,7.833333333,1.408387875,0.669090712
Crossriver,26.40121873,22.59116161,30.2096198,221.8125,1.947791648,5.5,27.33333333,70.83333333,7.166666667,5.487014333,0.567674981
Delta,26.4015884,21.95935933,30.84574974,209.3125,1.780776034,5.266666667,25.16666667,42.66666667,14.16666667,1.219512482,0.672312786
Imo,26.40200504,21.90481762,30.90714041,191.0625,1.484015631,5.733333333,23.83333333,64.66666667,8.666666667,1.408387875,0.669090712
Imo,26.40247921,22.12794809,30.6720469,174.0208334,1.384510418,5.216666667,24.83333333,66,11.16666667,1.408387875,0.669090712
Imo,26.40260943,21.92022395,30.88258815,187.3958333,1.412104172,5.433333333,22.66666667,63.33333333,10.83333333,1.408387875,0.669090712
Imo,26.40473446,21.90134891,30.9116925,187.6875,1.423270834,5.583333333,25,68.33333333,7.166666667,1.408387875,0.669090712
Imo,26.40494279,22.14232799,30.6699272,174.7291667,1.387578118,5.05,23.16666667,62.5,12.33333333,1.408387875,0.669090712
Anambra,26.40520327,22.05170838,30.75970312,167.1875,1.344494784,5.416666667,24.16666667,65.33333333,7.5,0.433101138,0.282524924
Enugu,26.40716672,21.93792196,30.86957808,145.8333333,1.497380217,5.65,26.16666667,52,18.5,0.709388681,0.545488917
AkwaIbom,26.40804183,22.39435423,30.41742718,204.8541667,1.470531252,5.333333333,20.66666667,61.66666667,10.5,0.479204056,0.47331505
Imo,26.40811455,21.9099218,30.89446863,191.75,1.452807297,5.033333333,21.83333333,65.83333333,10.16666667,1.408387875,0.669090712
AkwaIbom,26.40854689,22.44011995,30.38544265,217.7708333,1.601822923,5.266666667,22.16666667,66.16666667,9.333333333,0.479204056,0.47331505
Delta,26.40914563,22.3016353,30.52925011,224.75,1.490911457,5.283333333,26.16666667,57.33333333,23.66666667,1.219512482,0.672312786
AkwaIbom,26.40938544,22.57930203,30.24644256,204.7291667,1.48753125,5.366666667,27.66666667,60,14.16666667,0.479204056,0.47331505
Abia,26.41091144,22.1622498,30.65807279,176.8541667,1.484281249,5.516666667,25.66666667,66.5,13.16666667,0.466581451,0.413981705
Anambra,26.41147411,22.02299997,30.7980365,167.6666667,1.330390615,5.666666667,24.33333333,60,12.16666667,0.433101138,0.282524924
Imo,26.41158843,22.05240099,30.77202078,172.8958334,1.374041672,5.233333333,26,73.66666667,4.5,1.408387875,0.669090712
Imo,26.41190124,22.10941132,30.71286472,172.4166667,1.380328121,5.2,22.66666667,66.83333333,11.66666667,1.408387875,0.669090712
Abuja,26.41323447,21.24149998,31.58518764,110.4166667,1.811937504,5.9,27.5,47.33333333,23.33333333,0.040602622,0.048095096
Delta,26.41338535,22.2885834,30.53871874,205.4375,1.36097916,5.75,23.83333333,50.16666667,22.33333333,1.219512482,0.672312786
Edo,26.41379694,21.99664064,30.83372379,114.1041667,1.516671879,6.166666667,22.16666667,57.83333333,16.5,0.650346075,0.430650044
Ondo,26.41384363,22.23253119,30.59363012,164.5,1.684010414,5.116666667,27.33333333,50.83333333,20.5,1.332915091,0.830068966
AkwaIbom,26.41457816,22.31344267,30.51259884,194.3333333,1.376479175,5.366666667,21.5,66.66666667,12,0.479204056,0.47331505
AkwaIbom,26.41457816,22.31344267,30.51259884,194.3333333,1.376479175,5.366666667,21.5,66.66666667,12,0.479204056,0.47331505
Imo,26.41458849,21.97573455,30.85431242,176.375,1.334901035,5.6,21.66666667,48.66666667,17.66666667,1.408387875,0.669090712
Abuja,26.41540106,21.0525521,31.7764167,114.25,1.840078113,5.9,25,54.16666667,21.83333333,0.040602622,0.048095096
Crossriver,26.41542713,22.52918267,30.30672399,221,1.870916657,5.2,27.5,65.83333333,9.833333333,5.487014333,0.567674981
Abia,26.41563014,22.20482814,30.61825001,191.5416667,1.49515625,5.65,25.33333333,61,15.66666667,0.466581451,0.413981705
Abia,26.41619806,22.31842212,30.52296337,225.6666667,1.702088522,5.283333333,25.5,60.33333333,8.5,0.466581451,0.413981705
Imo,26.41684902,22.16976555,30.66456763,177.9375,1.36477084,5.116666667,23.83333333,63.16666667,10.5,1.408387875,0.669090712
Enugu,26.41863533,22.02223945,30.81678649,150.0208334,1.480140637,5.916666667,26,49.16666667,18.33333333,0.709388681,0.545488917
Imo,26.41874484,22.20981236,30.62944798,177.1875,1.361828126,5.45,25,69.33333333,11.66666667,1.408387875,0.669090712
Ondo,26.41929174,22.3823905,30.45883862,176.3541667,1.753838529,5.35,31,43.5,18.5,1.332915091,0.830068966
Delta,26.41947623,22.56304165,30.27446914,245.1666667,2.409649576,5.2,23.66666667,55.5,26.16666667,1.219512482,0.672312786
Oyo,26.41988027,21.93008343,30.72786463,109.8125,1.426447921,5.366666667,24.16666667,56.33333333,15.5,1.977246585,1.55675982
Imo,26.42019797,21.95420837,30.89363531,192.5208333,1.470640635,5.35,24.83333333,63.83333333,8.5,1.408387875,0.669090712
Abia,26.42020305,22.15382811,30.68450531,176.0833333,1.467776045,5.516666667,23,67,11.5,0.466581451,0.413981705
Abia,26.42049496,22.18809883,30.65329691,178.7291667,1.443942711,5.366666667,23.5,66.66666667,7.5,0.466581451,0.413981705
Enugu,26.42075531,22.10644269,30.73851045,158.1458333,1.434479162,5.566666667,21.5,56,16.5,0.709388681,0.545488917
Imo,26.42077605,22.11968243,30.70840637,167.0208334,1.359453114,5.366666667,26.33333333,71.66666667,9.166666667,1.408387875,0.669090712
AkwaIbom,26.42124486,22.30369266,30.53701548,195.4166667,1.410229184,5.166666667,25.5,67,10,0.479204056,0.47331505
AkwaIbom,26.42124486,22.30369266,30.53701548,195.4166667,1.410229184,5.133333333,20.16666667,69.83333333,7.166666667,0.479204056,0.47331505
AkwaIbom,26.42124486,22.30369266,30.53701548,195.4166667,1.410229184,5.133333333,20.16666667,69.83333333,7.166666667,0.479204056,0.47331505
Ondo,26.42137508,22.3823905,30.45883862,176.6041667,1.753838529,5.65,27,48.83333333,18.5,1.332915091,0.830068966
Imo,26.42194796,21.93470832,30.91080193,191.7916667,1.447473968,5.55,22.5,63.5,10.83333333,1.408387875,0.669090712
Enugu,26.42229164,21.93090113,30.90710421,138.8958334,1.460244787,5.683333333,29.83333333,51.16666667,14.66666667,0.709388681,0.545488917
Bayelsa,26.42266675,22.41864578,30.43250533,228.6666667,1.45424479,5.383333333,26.33333333,43.83333333,24.5,0.018396913,0.018987047
AkwaIbom,26.4232918,22.42543765,30.42817704,207.5625,1.505447922,5.183333333,21,67.16666667,8.666666667,0.479204056,0.47331505
Rivers,26.42395187,22.58073302,30.26911883,236.1875,2.264483211,6.05,28.66666667,39.16666667,23.16666667,0.980609467,0.765697226
AkwaIbom,26.42423956,22.61071857,30.23204677,209.2291667,1.524697922,5.5,31.66666667,54,15.16666667,0.479204056,0.47331505
Enugu,26.42435416,21.93902608,30.91611969,146.1458333,1.555067716,5.85,27.83333333,49.16666667,14.16666667,0.709388681,0.545488917
Imo,26.42570821,22.0790207,30.77470299,165.6041667,1.358791662,5.116666667,24.5,65,11.16666667,1.408387875,0.669090712
Imo,26.42618231,22.17151554,30.68190102,177.3333333,1.363354174,5.066666667,25.16666667,65.83333333,9.333333333,1.408387875,0.669090712
Imo,26.42681766,22.02829683,30.82856755,194.7916667,1.472197925,5.5,24,66.66666667,9,1.408387875,0.669090712
Imo,26.42721876,21.9777083,30.87676037,193.3333333,1.487223966,5.533333333,21.83333333,59.83333333,11.83333333,1.408387875,0.669090712
Taraba,26.42754702,19.93882813,32.91269275,97.79166667,1.95963539,6.05,20,60,21,2.389935279,2.622656076
Oyo,26.42757825,21.83118749,30.73628108,109.9583334,1.433010412,5.766666667,20.5,61.33333333,14.16666667,1.977246585,1.55675982
AkwaIbom,26.4277345,22.43309919,30.43221358,221.4791667,1.624572918,5.3,23.16666667,66.5,9,0.479204056,0.47331505
AkwaIbom,26.4277345,22.43518253,30.4280469,221.625,1.626656249,5.483333333,20.66666667,60,14.66666667,0.479204056,0.47331505
AkwaIbom,26.4278334,22.38938542,30.46837532,195.3541667,1.370218755,5.15,23.5,67.16666667,11,0.479204056,0.47331505
Imo,26.42786984,22.07145834,30.77786962,167.4375,1.341578119,5.416666667,26,66.83333333,7.333333333,1.408387875,0.669090712
Imo,26.42908847,21.93190106,30.93005717,191.5,1.504848965,5.716666667,21.16666667,64,7.666666667,1.408387875,0.669090712
Delta,26.42953631,22.07213529,30.77914051,198.8541667,1.956958311,5.55,25,55.66666667,17.66666667,1.219512482,0.672312786
AkwaIbom,26.42954183,22.42543765,30.43234364,207.2291667,1.488781256,5.233333333,23.66666667,64.83333333,10.5,0.479204056,0.47331505
Abia,26.43001553,22.28998447,30.56584382,186.4583333,1.584484364,5.633333333,22,65.83333333,13,0.466581451,0.413981705
AkwaIbom,26.4306616,22.32802606,30.52976549,195.1875,1.388062513,5.116666667,21,68.83333333,9.5,0.479204056,0.47331505
AkwaIbom,26.4306616,22.32802606,30.52976549,195.1875,1.388062513,5.116666667,21,68.83333333,9.5,0.479204056,0.47331505
AkwaIbom,26.43090042,22.61549906,30.2490478,231.9375,2.234159691,5.816666667,21.33333333,66.83333333,9,0.479204056,0.47331505
Delta,26.43094782,22.00285919,30.86796856,179.1458334,1.402890623,5.016666667,29.66666667,59.33333333,12.33333333,1.219512482,0.672312786
Imo,26.43098434,22.02254673,30.83181731,195.8958333,1.501114594,5.583333333,24.16666667,56.5,12,1.408387875,0.669090712
Delta,26.43144266,22.00354159,30.84657288,203.2708333,1.777296859,5.066666667,19.66666667,55.66666667,14.5,1.219512482,0.672312786
Delta,26.43144266,22.00354159,30.84657288,203.2708333,1.777296859,5.066666667,19.66666667,50.5,14.5,1.219512482,0.672312786
Delta,26.43144266,22.00354159,30.84657288,203.2708333,1.777296859,5.066666667,19.66666667,59.83333333,14.5,1.219512482,0.672312786
Delta,26.43144266,22.00354159,30.84657288,203.2708333,1.777296859,5.066666667,19.66666667,64.16666667,14.5,1.219512482,0.672312786
Delta,26.43144266,22.00354159,30.84657288,203.2708333,1.777296859,5.066666667,19.66666667,59.33333333,14.5,1.219512482,0.672312786
Delta,26.43144266,22.00354159,30.84657288,203.2708333,1.777296859,5.066666667,19.66666667,46.16666667,14.5,1.219512482,0.672312786
Delta,26.43144266,22.00354159,30.84657288,203.2708333,1.777296859,5.066666667,19.66666667,59.33333333,14.5,1.219512482,0.672312786
Delta,26.43144266,22.00354159,30.84657288,203.2708333,1.777296859,5.066666667,19.66666667,54.83333333,14.5,1.219512482,0.672312786
Delta,26.43144266,22.00354159,30.84657288,203.2708333,1.777296859,5.066666667,19.66666667,56.16666667,14.5,1.219512482,0.672312786
Delta,26.43144266,22.00354159,30.84657288,203.2708333,1.777296859,5.066666667,19.66666667,68.16666667,14.5,1.219512482,0.672312786
Abia,26.43176027,22.24057818,30.62944269,178.6458333,1.494109375,5.933333333,23.66666667,67.83333333,10.5,0.466581451,0.413981705
Abuja,26.4325312,21.37570835,31.48939053,111.6666667,1.795328118,5.816666667,19.16666667,55.5,21.16666667,0.040602622,0.048095096
Abia,26.4336406,22.25335399,30.61044785,178.4375,1.508281251,5.4,25.33333333,67.16666667,12.66666667,0.466581451,0.413981705
Delta,26.43620817,22.16207302,30.69914067,229.3333334,1.852104162,5.55,28.5,59.33333333,20.16666667,1.219512482,0.672312786
Abia,26.43626555,22.28165114,30.58876041,185.9583333,1.582401035,5.566666667,24,70,9.833333333,0.466581451,0.413981705
Enugu,26.43655209,22.02782277,30.84020313,149.0208333,1.492640637,5.75,24.16666667,65.83333333,23.5,0.709388681,0.545488917
Enugu,26.43655209,22.02782277,30.84020313,149.0208333,1.492640637,5.75,24.16666667,60.33333333,23.5,0.709388681,0.545488917
Anambra,26.4368333,22.08114569,30.80239054,163.9375,1.380458338,5.133333333,26.83333333,71.66666667,8.166666667,0.433101138,0.282524924
Ondo,26.43715258,22.56739609,30.30629575,178.8333333,2.271072564,5.266666667,23.83333333,46.66666667,19,1.332915091,0.830068966
Ondo,26.43725658,22.5175002,30.36869144,173.7083333,2.13051005,5.166666667,27.16666667,53.16666667,21,1.332915091,0.830068966
Delta,26.43818748,22.29740604,30.56468757,228.3958333,1.563807299,5.45,24.5,64,22.83333333,1.219512482,0.672312786
Enugu,26.43863543,22.02990612,30.83811983,149.1666667,1.490557303,5.733333333,28,52.5,21.83333333,0.709388681,0.545488917
Imo,26.44075517,21.99390133,30.87772914,175.9583334,1.320984366,5.566666667,21.83333333,66.5,8.333333333,1.408387875,0.669090712
Delta,26.44088022,22.02000531,30.86562475,214.1041667,1.925442706,5.8,24.16666667,55,12.83333333,1.219512482,0.672312786
Delta,26.44148434,21.93689036,30.95059375,164.5833333,1.40399479,5.566666667,25,69.16666667,7.333333333,1.219512482,0.672312786
Delta,26.44148434,21.93689036,30.95059375,164.5833333,1.40399479,5.566666667,25,46.83333333,7.333333333,1.219512482,0.672312786
Delta,26.44178124,22.33333866,30.55481768,249.6041667,1.96636978,5.15,29.16666667,55,26.83333333,1.219512482,0.672312786
Imo,26.44283851,21.99390133,30.87981252,176.1041667,1.3230677,5.6,20.66666667,61.83333333,10.33333333,1.408387875,0.669090712
Anambra,26.44283851,21.99390133,30.87981252,176.1041667,1.3230677,5.6,20.66666667,61.83333333,10.33333333,0.433101138,0.282524924
Anambra,26.44365116,22.08495323,30.80711456,163.8541667,1.368223953,5.633333333,25.33333333,62.83333333,12.66666667,0.433101138,0.282524924
Kwara,26.44401558,20.48672935,32.38607308,89.64583334,2.073598966,5.9,19.33333333,56.33333333,21.33333333,0.679907788,0.636513539
Abia,26.44429696,22.22557811,30.66450016,194.1666667,1.503953129,5.4,25.16666667,66.16666667,8.833333333,0.466581451,0.413981705
AkwaIbom,26.44458342,22.39621882,30.49854195,196.25,1.385052093,5.233333333,20.66666667,66.83333333,9.5,0.479204056,0.47331505
AkwaIbom,26.44564589,22.42954179,30.46732299,207.2083333,1.513281254,5.366666667,21.33333333,67.33333333,11.33333333,0.479204056,0.47331505
AkwaIbom,26.44564589,22.42954179,30.46732299,207.2083333,1.513281254,5.416666667,21.5,63.66666667,12.16666667,0.479204056,0.47331505
AkwaIbom,26.44564589,22.42954179,30.46732299,207.2083333,1.513281254,5.416666667,21.5,63.66666667,12.16666667,0.479204056,0.47331505
Imo,26.44645317,22.18174482,30.71008877,177.3125,1.364625007,5.2,23.5,64.66666667,11.16666667,1.408387875,0.669090712
Imo,26.44700519,22.004318,30.88189586,175.875,1.320984369,5.566666667,22,58.5,13.33333333,1.408387875,0.669090712
Imo,26.44708848,21.95323436,30.94464032,191.5,1.450682297,5.25,19.66666667,62,10.5,1.408387875,0.669090712
Abia,26.44838556,22.16911455,30.72848948,173.5833334,1.521208342,6.033333333,25.33333333,68.83333333,10.5,0.466581451,0.413981705
AkwaIbom,26.44875006,22.40038546,30.49854195,196.4791667,1.397552093,5.483333333,23.5,68.66666667,9.5,0.479204056,0.47331505
AkwaIbom,26.44875006,22.40038546,30.49854195,196.4791667,1.397552093,5.483333333,23.5,68.66666667,9.5,0.479204056,0.47331505
AkwaIbom,26.44875006,22.40038546,30.49854195,196.4791667,1.397552093,5.483333333,23.5,68.66666667,9.5,0.479204056,0.47331505
Imo,26.44908846,22.08781755,30.80327078,172.7916667,1.380291673,5.183333333,25.5,66.33333333,8.5,1.408387875,0.669090712
Delta,26.44929155,22.13598963,30.75264065,226.9583333,1.819770828,5.533333333,24.33333333,59.33333333,20.16666667,1.219512482,0.672312786
AkwaIbom,26.45103121,22.33424473,30.56358345,186.625,1.347958329,5.633333333,22,70.16666667,8.333333333,0.479204056,0.47331505
Crossriver,26.45196887,22.71299489,30.19586976,221.7083333,1.954041653,6.05,23.5,55.5,16.33333333,5.487014333,0.567674981
Delta,26.45296343,22.21892699,30.69352631,192.125,1.346661454,5.433333333,22.83333333,44.83333333,19.33333333,1.219512482,0.672312786
Anambra,26.45315623,22.07642206,30.82436442,152.0833334,1.411020823,5.55,26,67.5,8.5,0.433101138,0.282524924
Bayelsa,26.45352074,22.43033334,30.47871339,230.4166667,1.434911452,5.65,26,47.5,22.5,0.018396913,0.018987047
Kwara,26.4546353,21.05214584,31.85408839,95.14583334,1.912499982,5.95,17.33333333,55.33333333,20.16666667,0.679907788,0.636513539
AkwaIbom,26.45465131,22.32704687,30.58585441,182.4166667,1.359052092,5.066666667,25.16666667,58.33333333,15.33333333,0.479204056,0.47331505
Anambra,26.45523962,22.08475542,30.82078099,152.7291667,1.401770825,5.533333333,26.16666667,60.66666667,12.66666667,0.433101138,0.282524924
Anambra,26.45523962,22.07850544,30.82494768,152.8333334,1.399687494,5.35,26.16666667,68.16666667,10,0.433101138,0.282524924
Delta,26.45539574,22.30280189,30.60400021,222.6458334,1.500244794,5.866666667,21.66666667,63.5,22.33333333,1.219512482,0.672312786
Delta,26.45580221,22.17680737,30.72517197,220.7083333,1.614416666,5.7,24,55,19.83333333,1.219512482,0.672312786
AkwaIbom,26.45664072,22.56151041,30.34659871,236.2291667,1.909999997,5.216666667,27.5,70.33333333,7,0.479204056,0.47331505
AkwaIbom,26.45746354,22.43361466,30.48089075,202.4583333,1.436239584,5.3,19.83333333,70.66666667,8.5,0.479204056,0.47331505
Abia,26.45755228,22.25464078,30.66862496,197.3125,1.497859379,5.766666667,22.5,67.33333333,7.833333333,0.466581451,0.413981705
Abia,26.45766163,22.24731246,30.66761466,176.2083334,1.51186458,5.6,24.16666667,64.16666667,11.66666667,0.466581451,0.413981705
Enugu,26.45768754,21.95569273,30.9577864,146.1458333,1.559234381,5.883333333,25.83333333,60.33333333,14.16666667,0.709388681,0.545488917
AkwaIbom,26.45775012,22.51011988,30.40316137,217.9791667,1.736437487,5.366666667,18.5,65.16666667,14.16666667,0.479204056,0.47331505
Abia,26.45813541,22.25268233,30.66752613,175.625,1.503953129,5.4,25.16666667,66.16666667,8.833333333,0.466581451,0.413981705
Anambra,26.45823447,22.09745324,30.81961461,163.5208333,1.361973952,5.633333333,24.5,63.66666667,14.33333333,0.433101138,0.282524924
Anambra,26.45875518,22.12034897,30.8039062,164.7083333,1.362890619,5.383333333,25.16666667,71,10.33333333,0.433101138,0.282524924
Edo,26.45888027,21.96977592,30.95130213,112.0833333,1.510630218,5.75,21.33333333,63.83333333,15,0.650346075,0.430650044
Enugu,26.45977084,21.95777607,30.9598697,146.125,1.559234381,5.8,28.33333333,57.83333333,14.5,0.709388681,0.545488917
Bayelsa,26.45978129,22.57011962,30.34803665,258.5208333,1.858697906,5.15,27.33333333,44,23.5,0.018396913,0.018987047
Delta,26.46085942,22.40365096,30.51366147,208.8125,1.428484365,6.05,26.33333333,55.66666667,26.16666667,1.219512482,0.672312786
Enugu,26.46192181,22.06679678,30.86536968,130.8125,1.470286466,6.083333333,29,59.16666667,17.5,0.709388681,0.545488917
Abia,26.46216162,22.23631247,30.68903125,176.4375,1.499614579,5.666666667,23.66666667,68.83333333,12.33333333,0.466581451,0.413981705
Anambra,26.46235931,22.05063034,30.89345829,173.9791667,1.337671868,5.583333333,24.33333333,59.16666667,10.66666667,0.433101138,0.282524924
Delta,26.46256248,22.08588573,30.8341614,226,1.995104159,5.266666667,24.5,69.16666667,23.16666667,1.219512482,0.672312786
AkwaIbom,26.4629004,22.66324894,30.2564644,230.4791667,2.145826352,5.866666667,25,62.33333333,11.66666667,0.479204056,0.47331505
Anambra,26.462948,22.09293751,30.8373487,159.375,1.380854157,5.4,25.33333333,76.66666667,6.333333333,0.433101138,0.282524924
Ondo,26.46311434,22.2838852,30.65183834,167.2083333,1.736114562,5.116666667,24.66666667,53.16666667,20,1.332915091,0.830068966
Crossriver,26.46368758,22.53210414,30.39497936,187.2708334,1.33714583,5.266666667,26.83333333,56.33333333,16.16666667,5.487014333,0.567674981
Rivers,26.46388904,22.43202559,30.4949468,244.625,2.193177082,5.316666667,26,66.66666667,7.166666667,0.980609467,0.765697226
Imo,26.46536978,22.12145837,30.82161975,167.3541667,1.345744789,5.483333333,26.16666667,68,7.333333333,1.408387875,0.669090712
Abia,26.46548474,22.33046349,30.60160427,181.3125,1.508036462,5.366666667,24,58.66666667,17,0.466581451,0.413981705
Imo,26.46570309,22.17227086,30.75355236,182.4375,1.329046879,5.35,24.66666667,51.33333333,13.33333333,1.408387875,0.669090712
Ondo,26.46615128,22.16286962,30.76655205,170.7083333,1.37876562,5.366666667,27,55.33333333,17.5,1.332915091,0.830068966
Abia,26.46636987,22.19791138,30.73283871,176.1666667,1.457192711,5.333333333,27.16666667,55.16666667,15.66666667,0.466581451,0.413981705
Abia,26.46685926,22.2897656,30.63866671,201.9791667,1.605942697,5.633333333,23.33333333,49.66666667,16.16666667,0.466581451,0.413981705
Imo,26.46823462,22.16495292,30.76655201,171.1041667,1.374598955,5.233333333,24.33333333,68.66666667,11,1.408387875,0.669090712
Delta,26.46835935,22.3472968,30.58187489,190.75,1.335442705,6.016666667,25.66666667,62.33333333,22.83333333,1.219512482,0.672312786
Delta,26.46835935,22.3472968,30.58187489,190.75,1.335442705,6.016666667,25.66666667,56,22.83333333,1.219512482,0.672312786
Ogun,26.46980731,22.39177084,30.55646857,110.875,1.495156259,5.733333333,23.5,59.66666667,15.33333333,0.63620519,0.588223796
AkwaIbom,26.46991154,22.3561093,30.59168212,195.4166667,1.422479179,5.783333333,20.33333333,64,10.66666667,0.479204056,0.47331505
AkwaIbom,26.46991154,22.3561093,30.59168212,195.4166667,1.422479179,5.783333333,20.33333333,64,10.66666667,0.479204056,0.47331505
AkwaIbom,26.46991154,22.3561093,30.59168212,195.4166667,1.422479179,5.783333333,20.33333333,64,10.66666667,0.479204056,0.47331505
Delta,26.47038543,21.89417183,31.04494787,177.7291667,1.417703117,5.783333333,27,46.16666667,11.66666667,1.219512482,0.672312786
Delta,26.47038543,21.89417183,31.04494787,177.7291667,1.417703117,5.783333333,27,57.33333333,11.66666667,1.219512482,0.672312786
Anambra,26.47115628,22.04996356,30.89338513,156.7291667,1.372249988,6.116666667,24.5,47.5,18.5,0.433101138,0.282524924
AkwaIbom,26.47123373,22.68199889,30.25229776,230.3333333,2.166659693,5.9,27.66666667,57.66666667,14.16666667,0.479204056,0.47331505
AkwaIbom,26.47123373,22.68199889,30.25229776,230.3333333,2.166659693,5.9,27.66666667,57.66666667,14.16666667,0.479204056,0.47331505
AkwaIbom,26.47123373,22.68199889,30.25229776,230.3333333,2.166659693,5.9,27.66666667,57.66666667,14.16666667,0.479204056,0.47331505
Imo,26.47200517,22.10865096,30.83452082,172.6041667,1.369875009,5.816666667,25.16666667,66.83333333,10.66666667,1.408387875,0.669090712
Delta,26.47401051,22.23868223,30.71481772,219.3333334,1.542104157,5.666666667,28.5,58.16666667,21.16666667,1.219512482,0.672312786
Delta,26.47522915,22.26750517,30.68298439,180.5833334,1.336567702,5.816666667,26.16666667,56,19.5,1.219512482,0.672312786
Taraba,26.4752969,19.96482816,32.99402595,98.20833334,1.940635401,6.3,18.66666667,57,24.83333333,2.389935279,2.622656076
Abia,26.47583334,22.248469,30.71023436,170.4583334,1.500906243,5.716666667,27.5,61.33333333,13.66666667,0.466581451,0.413981705
Enugu,26.47651033,22.05081769,30.90513031,146.3125,1.428406241,5.616666667,27.16666667,58.16666667,11.16666667,0.709388681,0.545488917
AkwaIbom,26.47724505,22.74124468,30.2112968,224.5416667,1.910208317,5.316666667,22.33333333,68.5,10,0.479204056,0.47331505
Kwara,26.47755206,21.06464581,31.88117158,95.10416667,1.914583313,5.983333333,13.5,57.66666667,17.33333333,0.679907788,0.636513539
Delta,26.4782606,22.3729374,30.58192714,202.7083333,1.388312491,5.55,24,66.16666667,24.5,1.219512482,0.672312786
Rivers,26.47828142,22.2817814,30.67135425,197.3333333,1.613515613,5.466666667,27.16666667,41.83333333,23.33333333,0.980609467,0.765697226
Enugu,26.47852079,21.97444272,30.98070296,145.7291667,1.550901048,5.883333333,31.5,58.5,14.83333333,0.709388681,0.545488917
AkwaIbom,26.47852079,21.97860941,30.99111974,145.125,1.533843759,5.933333333,29.16666667,52.66666667,16,0.479204056,0.47331505
Enugu,26.47852079,21.97444272,30.98070296,145.7291667,1.550901048,6,27.16666667,58.66666667,17.16666667,0.709388681,0.545488917
Delta,26.47861978,21.9965574,30.95376035,148.8541667,1.375067704,5.95,26.83333333,38.83333333,14.16666667,1.219512482,0.672312786
Anambra,26.47905739,22.06666669,30.88986969,166.9375,1.323723954,5.483333333,22.83333333,65.66666667,9.166666667,0.433101138,0.282524924
AkwaIbom,26.47940048,22.64866571,30.30621461,231.9375,2.145243004,5.5,29.66666667,65.83333333,11.33333333,0.479204056,0.47331505
Abia,26.47951043,22.24386458,30.70956246,171.5833334,1.474526035,5.833333333,22.16666667,66.5,10,0.466581451,0.413981705
Anambra,26.48023955,22.10767194,30.85144778,151.9375,1.402687488,5.45,25,59.16666667,13.16666667,0.433101138,0.282524924
